date,txn_id,type,category,subcategory,description,amount,payment_method,outlet,note
2025-12-16,T12976,income,Sales - Takeaway,Coffee,Bangsar - Coffee,388.87,Credit Card,Bangsar,sofi invoice
2025-12-16,T12977,income,Sales - Delivery,FoodPanda,Bangsar - FoodPanda,629.7,Bank Transfer,Bangsar,urgent
2025-12-16,T12978,income,Sales - Delivery,GrabFood,Bangsar - ShopeeFood,180.27,DuitNow,Bangsar,urgent
2025-12-16,T12979,income,Sales - Takeaway,Coffee,Bangsar - Coffee,553.14,DuitNow,Bangsar,
2025-12-16,T12980,income,Sales - Delivery,FoodPanda,Bangsar - FoodPanda,1377.47,TnG eWallet,Bangsar,dobule check
2025-12-16,T12981,income,Sales - Takeaway,Coffee,Bangsar - Bread Loaf,145.68,TnG eWallet,Bangsar,sofi invoice
2025-12-16,T12982,income,Sales - Catering,Event,Bangsar - Corporate Order,3467.95,TnG eWallet,Bangsar,dobule check
2025-12-16,T12983,income,Sales - Delivery,GrabFood,Bangsar - FoodPanda,1169.58,GrabPay,Bangsar,
2025-12-16,T12984,income,Sales - Delivery,FoodPanda,Bangsar - FoodPanda,790.22,Credit Card,Bangsar,check w boss
2025-12-16,T12985,income,Sales - Delivery,FoodPanda,Bangsar - GrabFood,460.3,GrabPay,Bangsar,sofi invoice
2025-12-16,T12986,income,Sales - Dine In,Pastries,Bangsar - Coffee,201.47,Credit Card,Bangsar,check w boss
2025-12-16,T12987,income,Sales - Catering,Event,Bangsar - Event,7680.29,DuitNow,Bangsar,check w boss
2025-12-16,T12988,income,Sales - Takeaway,Coffee,Bangsar - Coffee,736.86,Credit Card,Bangsar,dobule check
2025-12-16,T12989,income,Other Income,Merchandise,Cheras - Merchandise,522.61,Credit Card,Cheras,pending receipt
2025-12-16,T12990,income,Sales - Takeaway,Bread Loaf,Cheras - Bread Loaf,240.1,GrabPay,Cheras,dobule check
2025-12-16,T12991,income,Sales - Catering,Corporate Order,Cheras - Event,8455.79,Cash,Cheras,recurring
2025-12-16,T12992,income,Sales - Dine In,Cakes,Cheras - Coffee,1877.88,TnG eWallet,Cheras,dobule check
2025-12-16,T12993,income,Sales - Takeaway,Pastries,Cheras - Bread Loaf,302.8,DuitNow,Cheras,urgent
2025-12-16,T12994,income,Other Income,Workshop Ticket,Cheras - Merchandise,710.25,DuitNow,Cheras,urgent
2025-12-16,T12995,income,Sales - Takeaway,Bread Loaf,Cheras - Coffee,799,Cash,Cheras,check w boss
2025-12-16,T12996,income,Sales - Delivery,ShopeeFood,Cheras - ShopeeFood,719.06,DuitNow,Cheras,check w boss
2025-12-16,T12997,income,Sales - Catering,Wedding,Cheras - Wedding,4016.39,Cash,Cheras,check w boss
2025-12-16,T12998,income,Sales - Delivery,GrabFood,Cheras - GrabFood,1432.57,TnG eWallet,Cheras,sofi invoice
2025-12-16,T12999,income,Other Income,Workshop Ticket,Cheras - Workshop Ticket,573.62,TnG eWallet,Cheras,sofi invoice
2025-12-15,T13650,expense,Equipment,New Fridge,Cheras - Oven Repair,4441.11,Credit Card,Cheras,sofi invoice
2025-12-16,T13000,income,Sales - Delivery,FoodPanda,Cheras - FoodPanda,465.64,Cash,Cheras,sofi invoice
2025-12-16,T13001,income,Sales - Takeaway,Coffee,Cheras - Bread Loaf,164.92,DuitNow,Cheras,urgent
2025-12-16,T13630,expense,Equipment,POS Upgrade,Cheras - POS Upgrade,5046.6,DuitNow,Cheras,dobule check
2025-12-17,T13002,income,Sales - Dine In,Pastries,SS15 - Cakes,760.17,Cash,SS15,
2025-12-17,T13003,income,Other Income,Gift Card,SS15 - Workshop Ticket,800.81,Bank Transfer,SS15,urgent
2025-12-17,T13004,income,Sales - Delivery,FoodPanda,SS15 - ShopeeFood,783.22,TnG eWallet,SS15,check w boss
2025-12-17,T13005,income,Sales - Catering,Wedding,SS15 - Wedding,4448.53,TnG eWallet,SS15,sofi invoice
2025-12-17,T13006,income,Other Income,Gift Card,SS15 - Gift Card,477.85,GrabPay,SS15,
2025-12-17,T13007,income,Sales - Dine In,Coffee,SS15 - Pastries,283.57,DuitNow,SS15,reimbursed
2025-12-17,T13008,income,Sales - Catering,Event,SS15 - Corporate Order,7924.34,DuitNow,SS15,reimbursed
2025-12-17,T13009,income,Other Income,Workshop Ticket,SS15 - Merchandise,1126.1,Credit Card,SS15,
2025-12-17,T13010,income,Other Income,Merchandise,SS15 - Gift Card,684.12,Cash,SS15,
2025-12-17,T13011,income,Sales - Takeaway,Bread Loaf,Bangsar - Coffee,171.33,GrabPay,Bangsar,sofi invoice
2025-12-17,T13012,income,Sales - Dine In,Pastries,Bangsar - Coffee,2291.25,Cash,Bangsar,
2025-12-17,T13013,income,Other Income,Workshop Ticket,Bangsar - Workshop Ticket,289.93,DuitNow,Bangsar,reimbursed
2025-12-17,T13014,income,Sales - Catering,Event,Bangsar - Corporate Order,4874.05,DuitNow,Bangsar,urgent
2025-12-17,T13015,income,Sales - Delivery,ShopeeFood,Bangsar - GrabFood,1589.42,GrabPay,Bangsar,
2025-12-17,T13016,income,Sales - Delivery,GrabFood,Bangsar - ShopeeFood,605.77,DuitNow,Bangsar,pending receipt
2025-12-17,T13017,income,Other Income,Gift Card,Bangsar - Workshop Ticket,594.61,Cash,Bangsar,
2025-12-17,T13018,income,Sales - Delivery,GrabFood,Bangsar - FoodPanda,1537,GrabPay,Bangsar,
2025-12-17,T13019,income,Sales - Dine In,Coffee,Bangsar - Coffee,1174.6,TnG eWallet,Bangsar,dobule check
2025-12-17,T13020,income,Sales - Delivery,ShopeeFood,Cheras - GrabFood,1233.19,Credit Card,Cheras,
2025-12-17,T13021,income,Other Income,Workshop Ticket,Cheras - Merchandise,834.83,GrabPay,Cheras,
2025-12-17,T13022,income,Other Income,Workshop Ticket,Cheras - Merchandise,272.28,Cash,Cheras,pending receipt
2025-12-17,T13023,income,Sales - Dine In,Pastries,Cheras - Cakes,540.93,Bank Transfer,Cheras,recurring
2025-12-17,T13024,income,Sales - Takeaway,Bread Loaf,Cheras - Bread Loaf,382.03,Bank Transfer,Cheras,sofi invoice
2025-12-17,T13025,income,Other Income,Merchandise,Cheras - Workshop Ticket,251.45,DuitNow,Cheras,check w boss
2025-12-17,T13026,income,Sales - Takeaway,Pastries,Cheras - Bread Loaf,176.87,Credit Card,Cheras,reimbursed
2025-12-17,T13027,income,Sales - Catering,Wedding,Cheras - Corporate Order,2467.97,Cash,Cheras,dobule check
2025-12-17,T13028,income,Sales - Catering,Corporate Order,Cheras - Corporate Order,4043.67,Credit Card,Cheras,dobule check
2025-12-17,T13029,income,Sales - Dine In,Coffee,Cheras - Cakes,692.98,Credit Card,Cheras,urgent
2025-12-17,T13030,income,Other Income,Merchandise,Cheras - Workshop Ticket,300.12,DuitNow,Cheras,urgent
2025-12-17,T13031,income,Sales - Dine In,Coffee,Cheras - Cakes,967.73,Credit Card,Cheras,pending receipt
2025-12-17,T13032,income,Sales - Dine In,Coffee,Cheras - Coffee,657.97,DuitNow,Cheras,dobule check
2025-12-18,T13033,income,Sales - Delivery,ShopeeFood,SS15 - ShopeeFood,1327.68,DuitNow,SS15,sofi invoice
2025-12-18,T13034,income,Sales - Catering,Event,SS15 - Event,3169.94,TnG eWallet,SS15,
2025-12-18,T13035,income,Other Income,Merchandise,SS15 - Gift Card,64.05,TnG eWallet,SS15,recurring
2025-12-18,T13036,income,Other Income,Merchandise,SS15 - Workshop Ticket,1001.08,Cash,SS15,reimbursed
2025-12-18,T13037,income,Sales - Takeaway,Bread Loaf,SS15 - Coffee,236.08,GrabPay,SS15,reimbursed
2025-12-18,T13038,income,Other Income,Merchandise,SS15 - Merchandise,1166.45,Credit Card,SS15,sofi invoice
2025-12-18,T13039,income,Sales - Catering,Wedding,SS15 - Wedding,7122.76,Cash,SS15,urgent
2025-12-18,T13040,income,Sales - Dine In,Pastries,SS15 - Pastries,1105.54,Cash,SS15,check w boss
2025-12-18,T13041,income,Sales - Catering,Corporate Order,SS15 - Wedding,5505.57,GrabPay,SS15,sofi invoice
2025-12-18,T13042,income,Sales - Delivery,FoodPanda,SS15 - ShopeeFood,999.79,DuitNow,SS15,sofi invoice
2025-12-18,T13043,income,Sales - Takeaway,Pastries,SS15 - Bread Loaf,119.99,Cash,SS15,dobule check
2025-12-18,T13044,income,Sales - Catering,Event,SS15 - Wedding,5694.71,DuitNow,SS15,dobule check
2025-12-18,T13045,income,Sales - Catering,Wedding,SS15 - Corporate Order,1379.01,Bank Transfer,SS15,
2025-12-18,T13046,income,Sales - Delivery,GrabFood,SS15 - ShopeeFood,248.44,Credit Card,SS15,check w boss
2025-12-18,T13047,income,Other Income,Gift Card,SS15 - Gift Card,1005.66,GrabPay,SS15,urgent
2025-12-18,T13048,income,Sales - Delivery,GrabFood,Bangsar - GrabFood,816.62,Cash,Bangsar,
2025-12-18,T13049,income,Sales - Delivery,FoodPanda,Bangsar - GrabFood,537.91,Bank Transfer,Bangsar,
2025-12-18,T13050,income,Sales - Takeaway,Coffee,Bangsar - Pastries,252.23,TnG eWallet,Bangsar,recurring
2025-12-18,T13051,income,Other Income,Workshop Ticket,Bangsar - Gift Card,379.91,GrabPay,Bangsar,
2025-12-18,T13052,income,Sales - Dine In,Pastries,Bangsar - Coffee,888.74,TnG eWallet,Bangsar,pending receipt
2025-12-18,T13053,income,Other Income,Gift Card,Bangsar - Merchandise,1160.72,TnG eWallet,Bangsar,pending receipt
2025-12-18,T13054,income,Other Income,Gift Card,Bangsar - Merchandise,55.84,Cash,Bangsar,check w boss
2025-12-18,T13055,income,Sales - Dine In,Pastries,Bangsar - Pastries,760.7,TnG eWallet,Bangsar,check w boss
2025-12-18,T13056,income,Sales - Delivery,ShopeeFood,Bangsar - FoodPanda,1145.76,Credit Card,Bangsar,recurring
2025-12-18,T13057,income,Other Income,Gift Card,Bangsar - Merchandise,941.69,Cash,Bangsar,recurring
2025-12-18,T13058,income,Sales - Takeaway,Pastries,Cheras - Coffee,214.91,Bank Transfer,Cheras,urgent
2025-12-18,T13059,income,Sales - Delivery,FoodPanda,Cheras - GrabFood,1290.53,Credit Card,Cheras,
2025-12-18,T13060,income,Sales - Delivery,FoodPanda,Cheras - FoodPanda,1410.03,TnG eWallet,Cheras,urgent
2025-12-18,T13061,income,Sales - Catering,Corporate Order,Cheras - Event,1669.41,Cash,Cheras,pending receipt
2025-12-18,T13062,income,Sales - Dine In,Coffee,Cheras - Cakes,2052.71,Bank Transfer,Cheras,
2025-12-18,T13063,income,Other Income,Merchandise,Cheras - Gift Card,1084.38,Cash,Cheras,
2025-12-18,T13064,income,Sales - Delivery,GrabFood,Cheras - FoodPanda,1083.27,Bank Transfer,Cheras,urgent
2025-12-18,T13065,income,Sales - Delivery,FoodPanda,Cheras - ShopeeFood,1386.41,Cash,Cheras,dobule check
2025-12-18,T13066,income,Sales - Delivery,ShopeeFood,Cheras - GrabFood,302.72,Credit Card,Cheras,
2025-12-18,T13067,income,Sales - Takeaway,Coffee,Cheras - Bread Loaf,399.89,GrabPay,Cheras,sofi invoice
2025-12-18,T13068,income,Sales - Takeaway,Bread Loaf,Cheras - Pastries,868.91,Cash,Cheras,urgent
2025-12-18,T13069,income,Sales - Catering,Wedding,Cheras - Wedding,3356.34,Credit Card,Cheras,
2025-12-28,T13555,expense,Staff - Salary,Baker,Bangsar payroll,3977.04,Bank Transfer,Bangsar,
2025-12-18,T13572,expense,COGS - Packaging,Cups,Bangsar - Bags,487.37,Bank Transfer,Bangsar,
2025-12-17,T13641,expense,Utilities,Internet,Cheras - Electricity,1100.69,Cash,Cheras,recurring
2025-12-18,T13632,expense,COGS - Ingredients,Butter,Cheras - Sugar,2217.52,DuitNow,Cheras,
2025-12-18,T13648,expense,Marketing,IG Ads,Cheras - IG Ads,2228.72,Cash,Cheras,
2025-12-18,T13657,expense,Equipment,Oven Repair,Cheras - POS Upgrade,4905.25,TnG eWallet,Cheras,sofi invoice
2025-12-19,T13070,income,Sales - Catering,Corporate Order,SS15 - Corporate Order,5653.83,TnG eWallet,SS15,pending receipt
2025-12-19,T13071,income,Sales - Dine In,Coffee,SS15 - Pastries,215.74,DuitNow,SS15,
2025-12-19,T13072,income,Sales - Takeaway,Pastries,SS15 - Bread Loaf,884.13,GrabPay,SS15,
2025-12-19,T13073,income,Sales - Catering,Wedding,SS15 - Event,3206.9,Cash,SS15,
2025-12-19,T13074,income,Sales - Catering,Event,SS15 - Event,5342.03,GrabPay,SS15,
2025-12-19,T13075,income,Sales - Catering,Wedding,SS15 - Event,5461.3,Bank Transfer,SS15,pending receipt
2025-12-19,T13076,income,Sales - Delivery,FoodPanda,SS15 - ShopeeFood,929.11,Bank Transfer,SS15,
2025-12-19,T13077,income,Sales - Catering,Wedding,SS15 - Wedding,7101.34,Cash,SS15,
2025-12-19,T13078,income,Other Income,Merchandise,SS15 - Workshop Ticket,789.46,Bank Transfer,SS15,dobule check
2025-12-19,T13079,income,Other Income,Workshop Ticket,Bangsar - Workshop Ticket,326.06,Bank Transfer,Bangsar,
2025-12-19,T13080,income,Sales - Dine In,Cakes,Bangsar - Pastries,1043.24,Cash,Bangsar,
2025-12-19,T13081,income,Other Income,Gift Card,Bangsar - Merchandise,1146.65,Bank Transfer,Bangsar,
2025-12-19,T13082,income,Sales - Dine In,Set Lunch,Bangsar - Pastries,676.26,Bank Transfer,Bangsar,recurring
2025-12-19,T13083,income,Sales - Dine In,Coffee,Bangsar - Set Lunch,854.14,Credit Card,Bangsar,
2025-12-19,T13084,income,Sales - Takeaway,Bread Loaf,Bangsar - Pastries,307.73,GrabPay,Bangsar,pending receipt
2025-12-19,T13085,income,Sales - Delivery,ShopeeFood,Bangsar - GrabFood,478.67,TnG eWallet,Bangsar,sofi invoice
2025-12-19,T13086,income,Other Income,Merchandise,Bangsar - Merchandise,737.47,Cash,Bangsar,
2025-12-19,T13087,income,Sales - Delivery,FoodPanda,Bangsar - GrabFood,332.93,Cash,Bangsar,pending receipt
2025-12-19,T13088,income,Sales - Catering,Event,Bangsar - Event,6383.11,DuitNow,Bangsar,reimbursed
2025-12-19,T13089,income,Sales - Delivery,FoodPanda,Bangsar - FoodPanda,508.75,TnG eWallet,Bangsar,pending receipt
2025-12-19,T13090,income,Sales - Catering,Corporate Order,Bangsar - Wedding,3900.91,TnG eWallet,Bangsar,sofi invoice
2025-12-19,T13091,income,Sales - Takeaway,Pastries,Bangsar - Pastries,416.61,TnG eWallet,Bangsar,
2025-12-19,T13092,income,Other Income,Merchandise,Bangsar - Merchandise,457.77,DuitNow,Bangsar,urgent
2025-12-19,T13093,income,Sales - Catering,Event,Bangsar - Wedding,2245.8,GrabPay,Bangsar,
2025-12-19,T13094,income,Sales - Takeaway,Coffee,Cheras - Coffee,482.68,TnG eWallet,Cheras,sofi invoice
2025-12-19,T13095,income,Other Income,Gift Card,Cheras - Workshop Ticket,140.59,Cash,Cheras,urgent
2025-12-19,T13096,income,Sales - Delivery,ShopeeFood,Cheras - FoodPanda,1447.1,TnG eWallet,Cheras,
2025-12-19,T13097,income,Sales - Takeaway,Pastries,Cheras - Pastries,471.98,TnG eWallet,Cheras,recurring
2025-12-19,T13098,income,Sales - Catering,Wedding,Cheras - Wedding,3130.43,GrabPay,Cheras,dobule check
2025-12-19,T13099,income,Sales - Catering,Corporate Order,Cheras - Corporate Order,4358.49,Bank Transfer,Cheras,
2025-12-19,T13100,income,Sales - Dine In,Set Lunch,Cheras - Cakes,1871.56,Credit Card,Cheras,sofi invoice
2025-12-19,T13101,income,Sales - Takeaway,Coffee,Cheras - Bread Loaf,489.44,Credit Card,Cheras,urgent
2025-12-19,T13102,income,Sales - Takeaway,Coffee,Cheras - Coffee,109.53,Bank Transfer,Cheras,recurring
2025-12-19,T13103,income,Sales - Takeaway,Coffee,Cheras - Bread Loaf,764.91,TnG eWallet,Cheras,pending receipt
2025-12-20,T13104,income,Other Income,Gift Card,SS15 - Merchandise,169.79,GrabPay,SS15,
2025-12-20,T13105,income,Other Income,Gift Card,SS15 - Gift Card,1040.56,Credit Card,SS15,
2025-12-20,T13106,income,Sales - Takeaway,Bread Loaf,SS15 - Coffee,894.06,Credit Card,SS15,
2025-12-20,T13107,income,Other Income,Gift Card,SS15 - Gift Card,1008,Cash,SS15,recurring
2025-12-20,T13108,income,Sales - Delivery,FoodPanda,SS15 - GrabFood,488.27,DuitNow,SS15,reimbursed
2025-12-20,T13109,income,Sales - Delivery,GrabFood,SS15 - GrabFood,1568.79,Cash,SS15,
2025-12-20,T13110,income,Sales - Dine In,Set Lunch,SS15 - Pastries,2101.48,Credit Card,SS15,
2025-12-20,T13111,income,Sales - Dine In,Pastries,SS15 - Pastries,1208.53,Bank Transfer,SS15,
2025-12-20,T13112,income,Sales - Delivery,GrabFood,SS15 - GrabFood,850.54,Cash,SS15,reimbursed
2025-12-20,T13113,income,Other Income,Gift Card,Bangsar - Gift Card,337.52,Cash,Bangsar,
2025-12-20,T13114,income,Sales - Dine In,Set Lunch,Bangsar - Cakes,442.6,Bank Transfer,Bangsar,reimbursed
2025-12-20,T13115,income,Sales - Delivery,ShopeeFood,Bangsar - GrabFood,1546.69,Credit Card,Bangsar,
2025-12-20,T13116,income,Sales - Dine In,Set Lunch,Bangsar - Cakes,1831.01,Bank Transfer,Bangsar,recurring
2025-12-20,T13117,income,Sales - Catering,Event,Bangsar - Wedding,4644.27,Credit Card,Bangsar,
2025-12-20,T13118,income,Other Income,Merchandise,Bangsar - Workshop Ticket,524.33,GrabPay,Bangsar,dobule check
2025-12-20,T13119,income,Sales - Takeaway,Pastries,Bangsar - Coffee,551.75,DuitNow,Bangsar,dobule check
2025-12-20,T13120,income,Sales - Dine In,Coffee,Bangsar - Cakes,1309.1,Cash,Bangsar,check w boss
2025-12-20,T13121,income,Sales - Dine In,Pastries,Cheras - Cakes,431.69,TnG eWallet,Cheras,
2025-12-20,T13122,income,Sales - Takeaway,Pastries,Cheras - Coffee,109.01,Credit Card,Cheras,
2025-12-20,T13123,income,Other Income,Gift Card,Cheras - Merchandise,1000.96,TnG eWallet,Cheras,reimbursed
2025-12-20,T13124,income,Sales - Catering,Wedding,Cheras - Wedding,5748.05,GrabPay,Cheras,sofi invoice
2025-12-20,T13125,income,Other Income,Workshop Ticket,Cheras - Merchandise,98.99,Bank Transfer,Cheras,
2025-12-20,T13126,income,Sales - Takeaway,Coffee,Cheras - Coffee,134.02,Bank Transfer,Cheras,pending receipt
2025-12-20,T13127,income,Sales - Takeaway,Coffee,Cheras - Bread Loaf,116.62,Bank Transfer,Cheras,
2025-12-20,T13128,income,Sales - Catering,Corporate Order,Cheras - Event,8411.25,DuitNow,Cheras,dobule check
2025-12-21,T13129,income,Sales - Delivery,FoodPanda,SS15 - GrabFood,839.29,Cash,SS15,
2025-12-20,T13644,expense,Delivery Platforms,FoodPanda Commission,Cheras - GrabFood Commission,1237.48,GrabPay,Cheras,sofi invoice
2025-12-21,T13130,income,Sales - Takeaway,Bread Loaf,SS15 - Pastries,145.69,Cash,SS15,check w boss
2025-12-21,T13131,income,Other Income,Workshop Ticket,SS15 - Workshop Ticket,556.71,TnG eWallet,SS15,urgent
2025-12-21,T13132,income,Sales - Delivery,GrabFood,SS15 - ShopeeFood,1285.98,Bank Transfer,SS15,pending receipt
2025-12-21,T13133,income,Sales - Delivery,ShopeeFood,SS15 - ShopeeFood,598.24,Bank Transfer,SS15,reimbursed
2025-12-21,T13134,income,Sales - Dine In,Coffee,SS15 - Coffee,2268.19,Credit Card,SS15,
2025-12-21,T13135,income,Sales - Catering,Event,SS15 - Corporate Order,6819.63,TnG eWallet,SS15,
2025-12-21,T13136,income,Sales - Takeaway,Coffee,SS15 - Pastries,317.77,DuitNow,SS15,
2025-12-21,T13137,income,Sales - Dine In,Pastries,SS15 - Coffee,489.64,DuitNow,SS15,dobule check
2025-12-21,T13138,income,Sales - Catering,Event,SS15 - Corporate Order,5870.83,TnG eWallet,SS15,
2025-12-21,T13139,income,Sales - Delivery,ShopeeFood,SS15 - FoodPanda,1294.13,TnG eWallet,SS15,reimbursed
2025-12-21,T13140,income,Other Income,Workshop Ticket,Bangsar - Workshop Ticket,550.09,Cash,Bangsar,
2025-12-21,T13141,income,Sales - Catering,Event,Bangsar - Wedding,8258.56,Cash,Bangsar,
2025-12-21,T13142,income,Sales - Delivery,ShopeeFood,Bangsar - GrabFood,1332.42,Bank Transfer,Bangsar,check w boss
2025-12-21,T13143,income,Sales - Catering,Event,Bangsar - Corporate Order,660.45,Cash,Bangsar,reimbursed
2025-12-21,T13144,income,Other Income,Workshop Ticket,Bangsar - Merchandise,795.93,Credit Card,Bangsar,
2025-12-21,T13145,income,Sales - Dine In,Pastries,Bangsar - Set Lunch,673.7,Bank Transfer,Bangsar,recurring
2025-12-21,T13146,income,Sales - Dine In,Pastries,Bangsar - Set Lunch,792.21,GrabPay,Bangsar,
2025-12-21,T13147,income,Sales - Dine In,Pastries,Bangsar - Pastries,1178.95,Cash,Bangsar,
2025-12-21,T13148,income,Other Income,Merchandise,Bangsar - Workshop Ticket,398.43,Cash,Bangsar,recurring
2025-12-21,T13149,income,Sales - Delivery,FoodPanda,Bangsar - ShopeeFood,647.6,GrabPay,Bangsar,
2025-12-21,T13150,income,Other Income,Gift Card,Bangsar - Workshop Ticket,229.05,DuitNow,Bangsar,sofi invoice
2025-12-21,T13151,income,Sales - Delivery,GrabFood,Cheras - FoodPanda,314.43,GrabPay,Cheras,dobule check
2025-12-21,T13152,income,Sales - Dine In,Cakes,Cheras - Pastries,1754.77,Bank Transfer,Cheras,
2025-12-21,T13153,income,Sales - Delivery,ShopeeFood,Cheras - FoodPanda,1255.46,TnG eWallet,Cheras,sofi invoice
2025-12-21,T13154,income,Sales - Takeaway,Pastries,Cheras - Bread Loaf,200.59,Bank Transfer,Cheras,
2025-12-21,T13155,income,Sales - Dine In,Set Lunch,Cheras - Pastries,1891.54,GrabPay,Cheras,dobule check
2025-12-21,T13156,income,Sales - Delivery,FoodPanda,Cheras - ShopeeFood,1428.7,Bank Transfer,Cheras,urgent
2025-12-21,T13157,income,Sales - Dine In,Pastries,Cheras - Coffee,747.6,Credit Card,Cheras,
2025-12-21,T13158,income,Other Income,Merchandise,Cheras - Gift Card,1178.68,Bank Transfer,Cheras,check w boss
2025-12-21,T13159,income,Sales - Catering,Corporate Order,Cheras - Wedding,2054.53,TnG eWallet,Cheras,pending receipt
2025-12-21,T13160,income,Other Income,Workshop Ticket,Cheras - Merchandise,198.8,Cash,Cheras,check w boss
2025-12-21,T13161,income,Sales - Takeaway,Coffee,Cheras - Coffee,272.15,Bank Transfer,Cheras,
2025-12-21,T13162,income,Other Income,Workshop Ticket,Cheras - Workshop Ticket,1076.72,Bank Transfer,Cheras,check w boss
2025-12-21,T13163,income,Sales - Delivery,ShopeeFood,Cheras - GrabFood,565.88,TnG eWallet,Cheras,check w boss
2025-12-21,T13622,expense,Utilities,Gas,Cheras - Gas,795.25,DuitNow,Cheras,recurring
2025-12-21,T13647,expense,Delivery Platforms,GrabFood Commission,Cheras - FoodPanda Commission,866.94,Credit Card,Cheras,urgent
2025-12-22,T13164,income,Sales - Takeaway,Bread Loaf,SS15 - Pastries,412.77,DuitNow,SS15,reimbursed
2025-12-22,T13165,income,Sales - Takeaway,Pastries,SS15 - Bread Loaf,319.94,Bank Transfer,SS15,
2025-12-22,T13166,income,Sales - Catering,Event,SS15 - Wedding,3638.2,Cash,SS15,sofi invoice
2025-12-22,T13167,income,Sales - Delivery,ShopeeFood,SS15 - ShopeeFood,858.77,TnG eWallet,SS15,
2025-12-22,T13168,income,Other Income,Merchandise,SS15 - Merchandise,662.16,TnG eWallet,SS15,urgent
